"Probes","Chr","Pos","deltaBeta","absDeltaBeta","DNAm_Effect","Author","Syndrome"
"cg14338779","chr7",157405010,-0.216848700332963,0.216848700332963,"Loss","Weksberg","Sotos"
"cg27319263","chr11",64483118,-0.213300149833518,0.213300149833518,"Loss","Weksberg","Sotos"
"cg11405475","chr1",203830200,-0.201935357602664,0.201935357602664,"Loss","Weksberg","Sotos"
"cg16591659","chr17",78472290,-0.216782750721421,0.216782750721421,"Loss","Weksberg","Sotos"
"cg11323506","chr5",80529135,-0.212980515045249,0.212980515045249,"Loss","Weksberg","Sotos"
"cg21100167","chr21",47295375,-0.216743263485017,0.216743263485017,"Loss","Weksberg","Sotos"
"cg02400942","chr15",76006125,-0.216735824195339,0.216735824195339,"Loss","Weksberg","Sotos"
"cg10366786","chr4",53578129,-0.203019265926748,0.203019265926748,"Loss","Weksberg","Sotos"
"cg01794156","chr11",397077,-0.214477532297447,0.214477532297447,"Loss","Weksberg","Sotos"
"cg20391126","chr7",127831430,-0.213432269256382,0.213432269256382,"Loss","Weksberg","Sotos"
"cg15254238","chr10",70321874,-0.214047355049944,0.214047355049944,"Loss","Weksberg","Sotos"
"cg03078169","chr19",35629791,-0.21295704372919,0.21295704372919,"Loss","Weksberg","Sotos"
"cg04595372","chr6",49681233,-0.211604129078801,0.211604129078801,"Loss","Weksberg","Sotos"
"cg02668773","chr17",56356963,-0.215699493784684,0.215699493784684,"Loss","Weksberg","Sotos"
"cg21581504","chr2",68545960,-0.216610365038846,0.216610365038846,"Loss","Weksberg","Sotos"
"cg06318402","chr1",244894363,-0.215981583371041,0.215981583371041,"Loss","Weksberg","Sotos"
"cg15572235","chr7",5183992,-0.216590933607103,0.216590933607103,"Loss","Weksberg","Sotos"
"cg13017345","chr10",111966029,-0.212044269478357,0.212044269478357,"Loss","Weksberg","Sotos"
"cg10194870","chr19",54598545,-0.211234477580466,0.211234477580466,"Loss","Weksberg","Sotos"
"cg10091408","chr17",35183637,-0.213030617425083,0.213030617425083,"Loss","Weksberg","Sotos"
"cg04087740","chr3",71804142,-0.213017268379578,0.213017268379578,"Loss","Weksberg","Sotos"
"cg09938664","chr11",119662882,-0.212237357935627,0.212237357935627,"Loss","Weksberg","Sotos"
"cg09452027","chr11",45825483,-0.216511971920089,0.216511971920089,"Loss","Weksberg","Sotos"
"cg03379552","chr10",99734662,-0.211460612430633,0.211460612430633,"Loss","Weksberg","Sotos"
"cg06941635","chr5",132113776,-0.213307796004439,0.213307796004439,"Loss","Weksberg","Sotos"
"cg03811829","chr1",949449,-0.20377278745838,0.20377278745838,"Loss","Weksberg","Sotos"
"cg03575765","chr14",103551944,-0.205201814872364,0.205201814872364,"Loss","Weksberg","Sotos"
"cg26112661","chr1",53704558,-0.214135276137625,0.214135276137625,"Loss","Weksberg","Sotos"
"cg25821245","chr3",46608056,-0.213706549611543,0.213706549611543,"Loss","Weksberg","Sotos"
"cg03287299","chr20",5485245,-0.21637229245283,0.21637229245283,"Loss","Weksberg","Sotos"
"cg19808847","chr8",49836230,-0.216026188901221,0.216026188901221,"Loss","Weksberg","Sotos"
"cg26051413","chr11",2292902,-0.211605984350721,0.211605984350721,"Loss","Weksberg","Sotos"
"cg03272408","chr17",46103607,-0.215115341842397,0.215115341842397,"Loss","Weksberg","Sotos"
"cg27217253","chr17",8648562,-0.202023976581576,0.202023976581576,"Loss","Weksberg","Sotos"
"cg09613495","chr6",42145851,-0.215480827857936,0.215480827857936,"Loss","Weksberg","Sotos"
"cg11976052","chr19",51411839,-0.213041880577137,0.213041880577137,"Loss","Weksberg","Sotos"
"cg03921696","chr3",156848137,-0.216216106437292,0.216216106437292,"Loss","Weksberg","Sotos"
"cg20392764","chr11",2293117,-0.212407521493213,0.212407521493213,"Loss","Weksberg","Sotos"
"cg18290190","chr17",171257,-0.216181472807991,0.216181472807991,"Loss","Weksberg","Sotos"
"cg17484472","chr16",49499189,-0.216170971032186,0.216170971032186,"Loss","Weksberg","Sotos"
"cg25972714","chr10",88024569,-0.212762309433962,0.212762309433962,"Loss","Weksberg","Sotos"
"cg04369651","chr2",1821101,-0.216135576692564,0.216135576692564,"Loss","Weksberg","Sotos"
"cg01618988","chr20",61635995,-0.210225339289678,0.210225339289678,"Loss","Weksberg","Sotos"
"cg13581527","chr7",1708566,-0.213963701853496,0.213963701853496,"Loss","Weksberg","Sotos"
"cg13504318","chr19",17932100,-0.200879429855716,0.200879429855716,"Loss","Weksberg","Sotos"
"cg00754947","chr7",50861967,-0.212421730854606,0.212421730854606,"Loss","Weksberg","Sotos"
"cg18001869","chr22",39966711,-0.209158257380688,0.209158257380688,"Loss","Weksberg","Sotos"
"cg17093267","chr10",111683654,-0.20714347136515,0.20714347136515,"Loss","Weksberg","Sotos"
"cg16301924","chr13",53314226,-0.215945665593785,0.215945665593785,"Loss","Weksberg","Sotos"
"cg19022717","chr1",156894534,-0.215932756825749,0.215932756825749,"Loss","Weksberg","Sotos"
"cg23691894","chr10",111765904,-0.213165223751387,0.213165223751387,"Loss","Weksberg","Sotos"
"cg05940452","chr11",118842484,-0.213506952240566,0.213506952240566,"Loss","Weksberg","Sotos"
"cg25417766","chr19",52191468,-0.214892635849057,0.214892635849057,"Loss","Weksberg","Sotos"
"cg13941021","chr12",111181439,-0.215039068412875,0.215039068412875,"Loss","Weksberg","Sotos"
"cg09084256","chr22",32555286,-0.210223961598224,0.210223961598224,"Loss","Weksberg","Sotos"
"cg00031973","chr7",47783848,-0.211623111764706,0.211623111764706,"Loss","Weksberg","Sotos"
"cg24018756","chr11",300286,-0.212528681576027,0.212528681576027,"Loss","Weksberg","Sotos"
"cg21376136","chr2",152830572,-0.212095702108768,0.212095702108768,"Loss","Weksberg","Sotos"
"cg02574464","chr16",57940653,-0.21578307536071,0.21578307536071,"Loss","Weksberg","Sotos"
"cg03841312","chr22",46508486,-0.214053484461709,0.214053484461709,"Loss","Weksberg","Sotos"
"cg19001789","chr13",111464554,-0.213670545571587,0.213670545571587,"Loss","Weksberg","Sotos"
"cg13448197","chr10",43846281,-0.213400390266371,0.213400390266371,"Loss","Weksberg","Sotos"
"cg22700880","chr13",28372843,-0.212573631076582,0.212573631076582,"Loss","Weksberg","Sotos"
"cg24235633","chr16",29875177,-0.213886754051054,0.213886754051054,"Loss","Weksberg","Sotos"
"cg18774154","chr2",126504079,-0.215728241509434,0.215728241509434,"Loss","Weksberg","Sotos"
"cg13868361","chr1",89357908,-0.214217072031077,0.214217072031077,"Loss","Weksberg","Sotos"
"cg05210804","chr6",33282896,-0.211754024406215,0.211754024406215,"Loss","Weksberg","Sotos"
"cg01807131","chr7",73856280,-0.213349728412875,0.213349728412875,"Loss","Weksberg","Sotos"
"cg17062938","chr7",154706880,-0.21379657891232,0.21379657891232,"Loss","Weksberg","Sotos"
"cg08746853","chr12",14924953,-0.215577177580466,0.215577177580466,"Loss","Weksberg","Sotos"
"cg03647927","chr17",36584240,-0.215485590344062,0.215485590344062,"Loss","Weksberg","Sotos"
"cg20903160","chr6",139117274,-0.212853473873474,0.212853473873474,"Loss","Weksberg","Sotos"
"cg26060667","chr1",247681242,-0.213731265704773,0.213731265704773,"Loss","Weksberg","Sotos"
"cg18509185","chr6",107932497,-0.214753390344062,0.214753390344062,"Loss","Weksberg","Sotos"
"cg25818214","chr3",64211155,-0.215465851720311,0.215465851720311,"Loss","Weksberg","Sotos"
"cg23526676","chr6",31734458,-0.212103111431742,0.212103111431742,"Loss","Weksberg","Sotos"
"cg04197086","chr13",112626876,-0.207937504106548,0.207937504106548,"Loss","Weksberg","Sotos"
"cg10883038","chr1",115211984,-0.211925943840178,0.211925943840178,"Loss","Weksberg","Sotos"
"cg15679892","chr7",1267057,-0.215440782796892,0.215440782796892,"Loss","Weksberg","Sotos"
"cg08133584","chr16",609679,-0.215428532852386,0.215428532852386,"Loss","Weksberg","Sotos"
"cg06531916","chr12",121106640,-0.207648608435072,0.207648608435072,"Loss","Weksberg","Sotos"
"cg04777352","chr8",20208197,-0.206585656603773,0.206585656603773,"Loss","Weksberg","Sotos"
"cg17802633","chr2",68871468,-0.211783163348416,0.211783163348416,"Loss","Weksberg","Sotos"
"cg10601230","chr6",163289702,-0.21098195982242,0.21098195982242,"Loss","Weksberg","Sotos"
"cg05692746","chr2",100937584,-0.207796661709212,0.207796661709212,"Loss","Weksberg","Sotos"
"cg15799267","chr17",7942406,-0.21484668190899,0.21484668190899,"Loss","Weksberg","Sotos"
"cg07827796","chr19",33622959,-0.210415782685905,0.210415782685905,"Loss","Weksberg","Sotos"
"cg01093878","chr2",131512663,-0.215269643325792,0.215269643325792,"Loss","Weksberg","Sotos"
"cg24382070","chr8",22013694,-0.214103788679245,0.214103788679245,"Loss","Weksberg","Sotos"
"cg10683615","chr7",30790683,-0.212526482241953,0.212526482241953,"Loss","Weksberg","Sotos"
"cg14259717","chr11",18433732,-0.203564452497225,0.203564452497225,"Loss","Weksberg","Sotos"
"cg01089602","chr13",113760101,-0.215137324528302,0.215137324528302,"Loss","Weksberg","Sotos"
"cg27305303","chr2",26781231,-0.211783258823529,0.211783258823529,"Loss","Weksberg","Sotos"
"cg22261895","chr12",14720100,-0.210768911320755,0.210768911320755,"Loss","Weksberg","Sotos"
"cg11500727","chr19",42894425,-0.211306971476138,0.211306971476138,"Loss","Weksberg","Sotos"
"cg06080250","chr4",1042018,-0.215097888346282,0.215097888346282,"Loss","Weksberg","Sotos"
"cg18208742","chr17",42992872,-0.215092694117647,0.215092694117647,"Loss","Weksberg","Sotos"
"cg27310219","chr7",81240445,-0.211636467813541,0.211636467813541,"Loss","Weksberg","Sotos"
"cg05313129","chr8",58192883,-0.208936367591565,0.208936367591565,"Loss","Weksberg","Sotos"
"cg07963854","chr12",131202255,-0.211292476803552,0.211292476803552,"Loss","Weksberg","Sotos"
"cg27053299","chr13",100548780,-0.209519920532741,0.209519920532741,"Loss","Weksberg","Sotos"
"cg19249231","chr1",236304341,-0.21308165427303,0.21308165427303,"Loss","Weksberg","Sotos"
"cg16419906","chr5",132167176,-0.215046168590455,0.215046168590455,"Loss","Weksberg","Sotos"
"cg09214412","chr15",93614970,-0.213832711320755,0.213832711320755,"Loss","Weksberg","Sotos"
"cg09755872","chr7",23245557,-0.213432003340733,0.213432003340733,"Loss","Weksberg","Sotos"
"cg27008631","chr19",49176342,-0.214917290788013,0.214917290788013,"Loss","Weksberg","Sotos"
"cg05866854","chr2",171784945,-0.203788936958935,0.203788936958935,"Loss","Weksberg","Sotos"
"cg14508358","chr9",6716417,-0.20850730809101,0.20850730809101,"Loss","Weksberg","Sotos"
"cg25458010","chr12",132862110,-0.209307052164262,0.209307052164262,"Loss","Weksberg","Sotos"
"cg20703003","chr10",115860280,-0.209731586348502,0.209731586348502,"Loss","Weksberg","Sotos"
"cg00152942","chr16",57125755,-0.214855561043285,0.214855561043285,"Loss","Weksberg","Sotos"
"cg25940248","chr4",39448464,-0.206425215316315,0.206425215316315,"Loss","Weksberg","Sotos"
"cg20793420","chr22",38861635,-0.214373909766926,0.214373909766926,"Loss","Weksberg","Sotos"
"cg05129477","chr1",21044945,-0.212671917203108,0.212671917203108,"Loss","Weksberg","Sotos"
"cg18922062","chr5",180485130,-0.20724104372919,0.20724104372919,"Loss","Weksberg","Sotos"
"cg14023737","chr9",132386878,-0.213101237735849,0.213101237735849,"Loss","Weksberg","Sotos"
"cg12716837","chr4",7518360,-0.203210514903846,0.203210514903846,"Loss","Weksberg","Sotos"
"cg27269130","chr19",54985351,-0.209768217980022,0.209768217980022,"Loss","Weksberg","Sotos"
"cg03738669","chr20",3218476,-0.213375225527192,0.213375225527192,"Loss","Weksberg","Sotos"
"cg05812599","chr11",72146256,-0.206057119866815,0.206057119866815,"Loss","Weksberg","Sotos"
"cg23771366","chr11",86510998,-0.214756623076923,0.214756623076923,"Loss","Weksberg","Sotos"
"cg19158754","chr11",69794856,-0.213676246947836,0.213676246947836,"Loss","Weksberg","Sotos"
"cg12462883","chr3",112013231,-0.208292841509434,0.208292841509434,"Loss","Weksberg","Sotos"
"cg21377521","chr12",29744537,-0.2048941236404,0.2048941236404,"Loss","Weksberg","Sotos"
"cg24779381","chr15",74466794,-0.211202894561598,0.211202894561598,"Loss","Weksberg","Sotos"
"cg19218607","chr12",49928924,-0.211537685682575,0.211537685682575,"Loss","Weksberg","Sotos"
"cg12955789","chr5",179588551,-0.209310661376249,0.209310661376249,"Loss","Weksberg","Sotos"
"cg02874016","chr12",2017649,-0.21211903518313,0.21211903518313,"Loss","Weksberg","Sotos"
"cg08360599","chr3",141087261,-0.213853419866815,0.213853419866815,"Loss","Weksberg","Sotos"
"cg02978784","chr6",28460106,-0.211919765149834,0.211919765149834,"Loss","Weksberg","Sotos"
"cg16750777","chr16",50583441,-0.214581517869034,0.214581517869034,"Loss","Weksberg","Sotos"
"cg05275595","chr19",43857874,-0.214179207991121,0.214179207991121,"Loss","Weksberg","Sotos"
"cg20902757","chr8",67454892,-0.214572496337403,0.214572496337403,"Loss","Weksberg","Sotos"
"cg13296371","chr4",4250746,-0.211056685127636,0.211056685127636,"Loss","Weksberg","Sotos"
"cg25744277","chr15",28148431,-0.212720613429523,0.212720613429523,"Loss","Weksberg","Sotos"
"cg17621438","chr5",63461216,-0.212559502330744,0.212559502330744,"Loss","Weksberg","Sotos"
"cg13945148","chr10",131989387,-0.21452226681465,0.21452226681465,"Loss","Weksberg","Sotos"
"cg22481770","chr3",156324118,-0.214417207014428,0.214417207014428,"Loss","Weksberg","Sotos"
"cg11941060","chr3",133502564,-0.21449913318535,0.21449913318535,"Loss","Weksberg","Sotos"
"cg16731266","chr6",28601269,-0.204973633740289,0.204973633740289,"Loss","Weksberg","Sotos"
"cg17881600","chr6",17012979,-0.209834371143174,0.209834371143174,"Loss","Weksberg","Sotos"
"cg08350509","chr19",3028220,-0.210314165704772,0.210314165704772,"Loss","Weksberg","Sotos"
"cg07469063","chr15",69755704,-0.207033466348502,0.207033466348502,"Loss","Weksberg","Sotos"
"cg00900933","chr17",37322028,-0.210954547058824,0.210954547058824,"Loss","Weksberg","Sotos"
"cg26034481","chr14",97092205,-0.204995798224195,0.204995798224195,"Loss","Weksberg","Sotos"
"cg27052709","chr17",76495017,-0.211603284461709,0.211603284461709,"Loss","Weksberg","Sotos"
"cg25946374","chr1",24469791,-0.213194422530522,0.213194422530522,"Loss","Weksberg","Sotos"
"cg11886639","chr8",49704653,-0.208896638734739,0.208896638734739,"Loss","Weksberg","Sotos"
"cg01443946","chr12",5936980,-0.209733471698113,0.209733471698113,"Loss","Weksberg","Sotos"
"cg06377543","chr18",23713657,-0.211238426970033,0.211238426970033,"Loss","Weksberg","Sotos"
"cg06453241","chr2",217753811,-0.2108273236404,0.2108273236404,"Loss","Weksberg","Sotos"
"cg20654619","chr10",134956827,-0.212723927746948,0.212723927746948,"Loss","Weksberg","Sotos"
"cg17125472","chr11",69259831,-0.213297384350721,0.213297384350721,"Loss","Weksberg","Sotos"
"cg00520135","chr15",63333846,-0.213795997669256,0.213795997669256,"Loss","Weksberg","Sotos"
"cg15410675","chr4",154144800,-0.214279715649279,0.214279715649279,"Loss","Weksberg","Sotos"
"cg03708694","chr11",44489577,-0.211839010876804,0.211839010876804,"Loss","Weksberg","Sotos"
"cg12629515","chr6",27859811,-0.203956893562708,0.203956893562708,"Loss","Weksberg","Sotos"
"cg13459606","chr7",50861834,-0.214241926859046,0.214241926859046,"Loss","Weksberg","Sotos"
"cg23044903","chr15",75118427,-0.214235454605993,0.214235454605993,"Loss","Weksberg","Sotos"
"cg05180887","chr2",1817263,-0.214215221493213,0.214215221493213,"Loss","Weksberg","Sotos"
"cg15469871","chr10",27541418,-0.212049766437292,0.212049766437292,"Loss","Weksberg","Sotos"
"cg09469223","chr19",56041342,-0.214173024095023,0.214173024095023,"Loss","Weksberg","Sotos"
"cg18950952","chr2",110872655,-0.212163949389567,0.212163949389567,"Loss","Weksberg","Sotos"
"cg03655395","chr1",56943111,-0.212733000776914,0.212733000776914,"Loss","Weksberg","Sotos"
"cg23123165","chr7",54901015,-0.211845152608213,0.211845152608213,"Loss","Weksberg","Sotos"
"cg10806711","chr1",113265679,-0.21274665199778,0.21274665199778,"Loss","Weksberg","Sotos"
"cg02019125","chr3",156323952,-0.211506246392897,0.211506246392897,"Loss","Weksberg","Sotos"
"cg00335715","chr5",90575459,-0.213812320510544,0.213812320510544,"Loss","Weksberg","Sotos"
"cg08319294","chr19",43202122,-0.212592682130966,0.212592682130966,"Loss","Weksberg","Sotos"
"cg10564498","chr19",41724653,-0.2139219772697,0.2139219772697,"Loss","Weksberg","Sotos"
"cg07472953","chr17",38170906,-0.212157464150943,0.212157464150943,"Loss","Weksberg","Sotos"
"cg10551185","chr5",177513369,-0.206536143063263,0.206536143063263,"Loss","Weksberg","Sotos"
"cg16101008","chr1",10698719,-0.214021841950055,0.214021841950055,"Loss","Weksberg","Sotos"
"cg27558485","chr3",195943149,-0.213363937513874,0.213363937513874,"Loss","Weksberg","Sotos"
"cg22068464","chr2",121819868,-0.207998205216426,0.207998205216426,"Loss","Weksberg","Sotos"
"cg01518016","chr19",39695237,-0.209599532408435,0.209599532408435,"Loss","Weksberg","Sotos"
"cg27543040","chr1",247802703,-0.201365666115427,0.201365666115427,"Loss","Weksberg","Sotos"
"cg05318142","chr2",85999498,-0.21300548254162,0.21300548254162,"Loss","Weksberg","Sotos"
"cg23846712","chr19",3607608,-0.212406842508324,0.212406842508324,"Loss","Weksberg","Sotos"
"cg00157359","chr11",66233183,-0.209741722863485,0.209741722863485,"Loss","Weksberg","Sotos"
"cg19513207","chr3",142666476,-0.211496697225305,0.211496697225305,"Loss","Weksberg","Sotos"
"cg18517222","chr11",113660756,-0.213485902663707,0.213485902663707,"Loss","Weksberg","Sotos"
"cg09250458","chr16",1139916,-0.211738843507214,0.211738843507214,"Loss","Weksberg","Sotos"
"cg22760338","chr5",35092023,-0.213635624417314,0.213635624417314,"Loss","Weksberg","Sotos"
"cg10060499","chrX",39378734,-0.210047057602664,0.210047057602664,"Loss","Weksberg","Sotos"
"cg24790788","chr3",145879626,-0.205472179356271,0.205472179356271,"Loss","Weksberg","Sotos"
"cg24599996","chr1",109791537,-0.212815885016648,0.212815885016648,"Loss","Weksberg","Sotos"
"cg16058797","chr8",102236617,-0.213562856625971,0.213562856625971,"Loss","Weksberg","Sotos"
"cg21125503","chr12",125414015,-0.210475633296337,0.210475633296337,"Loss","Weksberg","Sotos"
"cg14485744","chr8",119086710,-0.213502387125416,0.213502387125416,"Loss","Weksberg","Sotos"
"cg20925811","chr20",44638517,-0.206576476914539,0.206576476914539,"Loss","Weksberg","Sotos"
"cg12146150","chr17",8958090,-0.208686898113208,0.208686898113208,"Loss","Weksberg","Sotos"
"cg17057719","chr3",72704701,-0.213724014428413,0.213724014428413,"Loss","Weksberg","Sotos"
"cg00605362","chr16",4793770,-0.212891052719201,0.212891052719201,"Loss","Weksberg","Sotos"
"cg25498045","chr19",36024375,-0.208372264150943,0.208372264150943,"Loss","Weksberg","Sotos"
"cg12984635","chr19",44032076,-0.206175195560488,0.206175195560488,"Loss","Weksberg","Sotos"
"cg17588350","chr11",60414689,-0.213417397225305,0.213417397225305,"Loss","Weksberg","Sotos"
"cg16620608","chr7",100841473,-0.203907747391787,0.203907747391787,"Loss","Weksberg","Sotos"
"cg14227911","chr13",113292824,-0.20877698590455,0.20877698590455,"Loss","Weksberg","Sotos"
"cg22957121","chr12",86659008,-0.213111585238624,0.213111585238624,"Loss","Weksberg","Sotos"
"cg21829490","chr18",74499584,-0.205492014694784,0.205492014694784,"Loss","Weksberg","Sotos"
"cg00507679","chr6",43251876,-0.21359541459276,0.21359541459276,"Loss","Weksberg","Sotos"
"cg09175009","chr16",10912699,-0.213554185460599,0.213554185460599,"Loss","Weksberg","Sotos"
